textid	predicted	wordpos
5726f2375951b619008f8311	[]	[]
5726f2375951b619008f8312	[]	[]
5726f2375951b619008f8313	[]	[]
5a6ceb164eec6b001a80a6c8	[]	[]
5a6ceb164eec6b001a80a6c9	[]	[]
5a6ceb164eec6b001a80a6ca	[]	[]
5a6ceb164eec6b001a80a6cb	[]	[]
5726f36cdd62a815002e95fe	[]	[]
5726f36cdd62a815002e95ff	['of']	[119]
5726f36cdd62a815002e9600	[]	[]
5726f36cdd62a815002e9601	[]	[]
5726f36cdd62a815002e9602	['provide', 'lab']	[83, 84]
5a6ceb7a4eec6b001a80a6d0	[]	[]
5a6ceb7a4eec6b001a80a6d1	[]	[]
5a6ceb7a4eec6b001a80a6d2	[]	[]
5a6ceb7a4eec6b001a80a6d3	[]	[]
5726f48df1498d1400e8f0da	['regulated', 'separately', 'from']	[14, 15, 16]
5726f48df1498d1400e8f0db	[]	[]
5726f48df1498d1400e8f0dc	[]	[]
5726f48df1498d1400e8f0dd	['to']	[98]
5726f48df1498d1400e8f0de	[]	[]
5a6cecdb4eec6b001a80a6d8	[]	[]
5a6cecdb4eec6b001a80a6d9	[]	[]
5a6cecdb4eec6b001a80a6db	[]	[]
5726f635dd62a815002e9656	['some', 'the']	[2, 6]
5726f635dd62a815002e9657	[]	[]
5726f635dd62a815002e9658	['currently', '1', '.', '6']	[59, 60, 61, 62]
5726f635dd62a815002e9659	['currently', '1', '.', '6']	[59, 60, 61, 62]
5a6ced7d4eec6b001a80a6e0	[]	[]
5a6ced7d4eec6b001a80a6e1	[]	[]
5a6ced7d4eec6b001a80a6e2	[]	[]
5a6ced7d4eec6b001a80a6e3	[]	[]
5726f7715951b619008f838d	['the', 'high', 'risk', 'of', 'a', 'conflict', 'interest', 'and', '/', 'or', 'avoidance', 'absolute']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]
5726f7715951b619008f838e	[]	[]
5726f7715951b619008f838f	[]	[]
5726f7715951b619008f8390	['obtaining', 'cost', '-', 'effective']	[77, 78, 79, 80]
5726f7715951b619008f8391	[]	[]
5a6cee244eec6b001a80a6e8	[]	[]
5a6cee244eec6b001a80a6e9	[]	[]
5a6cee244eec6b001a80a6ea	[]	[]
5a6cee244eec6b001a80a6eb	['obtaining', '-', 'effective']	[77, 79, 80]
5a6cee244eec6b001a80a6ec	[]	[]
5726f868dd62a815002e9684	['become', 'more', 'integral', 'within', 'the', 'health', 'care']	[10, 11, 12, 13, 14, 15, 16]
5726f868dd62a815002e9685	[]	[]
5726f868dd62a815002e9686	['the', 'clinical', 'services', 'that', 'pharmacists', 'can', 'provide', 'for', 'their']	[48, 49, 50, 51, 52, 53, 54, 55, 56]
5726f868dd62a815002e9687	[',', 'Medication', 'Therapy', 'Management', '(', 'MTM']	[40, 41, 42, 43, 44, 45]
5726f868dd62a815002e9688	[]	[]
5a6ceec84eec6b001a80a6f2	['within', 'the', 'health']	[13, 14, 15]
5a6ceec84eec6b001a80a6f3	[]	[]
5a6ceec84eec6b001a80a6f4	[]	[]
5a6ceec84eec6b001a80a6f5	[]	[]
5a6ceec84eec6b001a80a6f6	[]	[]
5726f96ddd62a815002e9698	['in', 'Alberta', 'and', 'British']	[42, 43, 44, 45]
5726f96ddd62a815002e9699	[]	[]
5726f96ddd62a815002e969a	['the', 'government', 'for', 'medicine', 'use']	[97, 98, 99, 100, 101]
5726f96ddd62a815002e969b	[]	[]
5726f96ddd62a815002e969c	[]	[]
5a6cef5a4eec6b001a80a6fc	['Alberta', 'and']	[43, 44]
5a6cef5a4eec6b001a80a6fd	[]	[]
5a6cef5a4eec6b001a80a6fe	[]	[]
5a6cef5a4eec6b001a80a6ff	[]	[]
5a6cef5a4eec6b001a80a700	[]	[]
5726fa525951b619008f83f7	['are', 'the', 'mortar', 'and', 'pestle', '℞', '(', 'recipere']	[14, 15, 16, 17, 18, 19, 20, 21]
5726fa525951b619008f83f8	[]	[]
5726fa525951b619008f83f9	[]	[]
5726fa525951b619008f83fa	['in', 'Germany', 'and']	[127, 128, 129]
5726fa525951b619008f83fb	[]	[]
5a6cefd64eec6b001a80a706	[]	[]
5a6cefd64eec6b001a80a707	[]	[]
5a6cefd64eec6b001a80a708	[]	[]
5a6cefd64eec6b001a80a709	[]	[]
5a6cefd64eec6b001a80a70a	[]	[]
57271c235951b619008f860b	['.', 'Civil']	[20, 21]
57271c235951b619008f860c	[]	[]
57271c235951b619008f860d	[]	[]
57271c235951b619008f860e	['in']	[126]
57271c235951b619008f860f	['in']	[119]
5728d4c03acd2414000dff9f	[]	[]
5728d4c03acd2414000dffa0	[]	[]
5728d4c03acd2414000dffa1	['rebelled', 'against', 'what', 'they', 'deem', 'to', 'be', 'unfair']	[31, 32, 33, 34, 35, 36, 37, 38]
5728d4c03acd2414000dffa2	['what', 'they', 'deem', 'to', 'be', 'unfair']	[33, 34, 35, 36, 37, 38]
5728d4c03acd2414000dffa3	[]	[]
5a66413dc2b11c001a425ec7	[]	[]
5a66413dc2b11c001a425ec8	[]	[]
5a66413dc2b11c001a425ec9	[]	[]
5a66413dc2b11c001a425eca	['the']	[105]
5a66413dc2b11c001a425ecb	[]	[]
57271f125951b619008f8635	['play', 'Antigone']	[13, 14]
57271f125951b619008f8636	[]	[]
57271f125951b619008f8637	[]	[]
57271f125951b619008f8638	[]	[]
57271f125951b619008f8639	[]	[]
5728d5793acd2414000dffb3	[]	[]
5728d5793acd2414000dffb4	[]	[]
5728d5793acd2414000dffb5	[]	[]
5728d5793acd2414000dffb6	[]	[]
5728d5793acd2414000dffb7	[]	[]
5a664314c2b11c001a425ed9	[]	[]
5a664314c2b11c001a425eda	[]	[]
5a664314c2b11c001a425edb	[]	[]
5a664314c2b11c001a425edc	[]	[]
5a664314c2b11c001a425edd	[]	[]
5727213c708984140094da35	[]	[]
5727213c708984140094da36	['of', 'nonviolent']	[69, 70]
5727213c708984140094da37	['author', 'Henry', 'David']	[80, 81, 82]
5727213c708984140094da38	['of']	[97]
5727213c708984140094da39	[]	[]
5728d63c4b864d1900164f18	[]	[]
5728d63c4b864d1900164f19	[]	[]
5728d63c4b864d1900164f1a	['of', 'nonviolent']	[69, 70]
5728d63c4b864d1900164f1b	['author', 'Henry', 'David']	[80, 81, 82]
5728d63c4b864d1900164f1c	[]	[]
5a664447c2b11c001a425eeb	[]	[]
5a664447c2b11c001a425eec	[]	[]
5a664447c2b11c001a425eed	[]	[]
5a664447c2b11c001a425eee	[]	[]
5a664447c2b11c001a425eef	[]	[]
572726c9708984140094da7b	['of', 'muggers']	[72, 73]
572726c9708984140094da7c	['from', 'ambiguity']	[15, 16]
572726c9708984140094da7d	[]	[]
572726c9708984140094da7e	['.']	[25]
5728d6f02ca10214002da90e	[',', 'become', 'utterly', 'debased']	[21, 22, 23, 24]
5728d6f02ca10214002da90f	[]	[]
5728d6f02ca10214002da910	[]	[]
5728d6f02ca10214002da911	[]	[]
5728d6f02ca10214002da912	[]	[]
5a664612c2b11c001a425f09	[]	[]
5a664612c2b11c001a425f0a	[]	[]
5a664612c2b11c001a425f0b	[]	[]
5a664612c2b11c001a425f0c	[]	[]
5a664612c2b11c001a425f0d	[]	[]
572807802ca10214002d9bf8	[]	[]
572807802ca10214002d9bf9	[]	[]
572807802ca10214002d9bfa	[]	[]
572807802ca10214002d9bfb	[]	[]
572807802ca10214002d9bfc	[]	[]
5728d7c54b864d1900164f4c	[]	[]
5728d7c54b864d1900164f4d	[]	[]
5728d7c54b864d1900164f4e	[]	[]
5728d7c54b864d1900164f4f	[]	[]
5728d7c54b864d1900164f50	[]	[]
5a6647d2c2b11c001a425f1d	[]	[]
5a6647d2c2b11c001a425f1e	[]	[]
5a6647d2c2b11c001a425f1f	[]	[]
5a6647d2c2b11c001a425f20	[]	[]
5a6647d2c2b11c001a425f21	[]	[]
57280f974b864d1900164370	[]	[]
57280f974b864d1900164371	[]	[]
57280f974b864d1900164372	[]	[]
57280f974b864d1900164373	[]	[]
57280f974b864d1900164374	[]	[]
5728d9403acd2414000e001b	[]	[]
5728d9403acd2414000e001c	[]	[]
5728d9403acd2414000e001d	[]	[]
5728d9403acd2414000e001e	[]	[]
5728d9403acd2414000e001f	[]	[]
5a665002846392001a1e1ab3	['two', 'equally', 'sovereign', 'of']	[34, 35, 36, 38]
5a665002846392001a1e1ab4	[]	[]
5a665002846392001a1e1ab5	[]	[]
5a665002846392001a1e1ab6	[]	[]
5a665002846392001a1e1ab7	[]	[]
572812e74b864d19001643ce	[]	[]
572812e74b864d19001643cf	[]	[]
572812e74b864d19001643d0	[]	[]
572812e74b864d19001643d1	[]	[]
572812e74b864d19001643d2	[]	[]
5728dafe3acd2414000e005d	[]	[]
5728dafe3acd2414000e005e	[]	[]
5728dafe3acd2414000e005f	[]	[]
5728dafe3acd2414000e0060	[]	[]
5728dafe3acd2414000e0061	[]	[]
5a665142846392001a1e1abd	[]	[]
5a665142846392001a1e1abe	['of', 'right']	[27, 28]
5a665142846392001a1e1abf	[]	[]
5a665142846392001a1e1ac0	[]	[]
5a665142846392001a1e1ac1	[]	[]
5728151b4b864d1900164428	['against', 'governmental']	[13, 14]
5728151b4b864d1900164429	[]	[]
5728151b4b864d190016442a	[]	[]
5728151b4b864d190016442b	[]	[]
5728dc2d3acd2414000e007f	['only', 'justified', 'against', 'governmental']	[11, 12, 13, 14]
5728dc2d3acd2414000e0080	[]	[]
5728dc2d3acd2414000e0081	[]	[]
5728dc2d3acd2414000e0083	[]	[]
5a665338846392001a1e1ac7	[]	[]
5a665338846392001a1e1ac8	[]	[]
5a665338846392001a1e1ac9	[]	[]
5a665338846392001a1e1aca	[]	[]
5a665338846392001a1e1acb	['against']	[13]
572818f54b864d190016446c	[]	[]
572818f54b864d190016446d	[]	[]
572818f54b864d190016446e	[]	[]
572818f54b864d190016446f	[]	[]
572818f54b864d1900164470	['Shiphrah', 'and']	[184, 185]
5728dddc2ca10214002da9d2	[]	[]
5728dddc2ca10214002da9d3	['But', 'Stephen']	[28, 29]
5728dddc2ca10214002da9d4	[]	[]
5728dddc2ca10214002da9d5	[]	[]
5728dddc2ca10214002da9d6	[]	[]
5a665549846392001a1e1ad5	[]	[]
5a665549846392001a1e1ad6	[]	[]
5a665549846392001a1e1ad7	[]	[]
5a665549846392001a1e1ad8	[]	[]
5a665549846392001a1e1ad9	[]	[]
57281c594b864d19001644a2	[]	[]
57281c594b864d19001644a3	[]	[]
57281c594b864d19001644a4	[]	[]
57281c594b864d19001644a5	[]	[]
57281c594b864d19001644a6	[]	[]
5728df634b864d1900164fe2	[]	[]
5728df634b864d1900164fe3	[]	[]
5728df634b864d1900164fe4	[]	[]
5728df634b864d1900164fe6	[]	[]
5a665747846392001a1e1ae9	[]	[]
5a665747846392001a1e1aea	[]	[]
5a665747846392001a1e1aeb	['carefully', 'chosen']	[45, 46]
5a665747846392001a1e1aec	[]	[]
5a665747846392001a1e1aed	[]	[]
5728202c4b864d19001644ec	[]	[]
5728202c4b864d19001644ed	['the']	[141]
5728202c4b864d19001644ee	[]	[]
5728202c4b864d19001644ef	[]	[]
5728202c4b864d19001644f0	[]	[]
5728e07e3acd2414000e00e9	[]	[]
5728e07e3acd2414000e00ea	['judged']	[18]
5728e07e3acd2414000e00eb	[]	[]
5728e07e3acd2414000e00ec	['TEXT']	[0]
5728e07e3acd2414000e00ed	[]	[]
5a665870846392001a1e1af3	[]	[]
5a665870846392001a1e1af4	[]	[]
5a665870846392001a1e1af5	[]	[]
5a665870846392001a1e1af6	[]	[]
5a665870846392001a1e1af7	[]	[]
572822233acd2414000df555	['during', 'the', 'Roman']	[11, 12, 13]
572822233acd2414000df556	[]	[]
572822233acd2414000df557	[]	[]
572822233acd2414000df558	['to', 'higher']	[167, 168]
572822233acd2414000df559	['after', 'the', 'end', 'of', 'Mexican']	[181, 182, 183, 184, 185]
5728e3c33acd2414000e0131	['the', 'Roman']	[12, 13]
5728e3c33acd2414000e0132	[]	[]
5728e3c33acd2414000e0133	[]	[]
5728e3c33acd2414000e0134	[]	[]
5728e3c33acd2414000e0135	[]	[]
5a6659d3846392001a1e1b0d	[]	[]
5a6659d3846392001a1e1b0e	[]	[]
5a6659d3846392001a1e1b0f	[]	[]
5a6659d3846392001a1e1b10	['to', 'political']	[167, 169]
5a6659d3846392001a1e1b11	[]	[]
572825a92ca10214002d9efe	['different']	[8]
572825a92ca10214002d9eff	['a']	[134]
572825a92ca10214002d9f00	[]	[]
572825a92ca10214002d9f01	['for']	[222]
572825a92ca10214002d9f02	[]	[]
5728e5224b864d1900165032	[]	[]
5728e5224b864d1900165033	[]	[]
5728e5224b864d1900165034	['a']	[71]
5728e5224b864d1900165035	[]	[]
5728e5224b864d1900165036	['Butterfly']	[197]
5a665b56846392001a1e1b1d	[]	[]
5a665b56846392001a1e1b1e	[]	[]
5a665b56846392001a1e1b1f	[]	[]
5a665b56846392001a1e1b20	[]	[]
5a665b56846392001a1e1b21	[]	[]
5728284e3acd2414000df5cd	['for', 'allegedly', 'sending', 'an', 'email', 'to', 'the']	[88, 89, 90, 91, 92, 93, 94]
5728284e3acd2414000df5ce	[]	[]
5728284e3acd2414000df5cf	['the', 'forbidden']	[19, 20]
5728284e3acd2414000df5d0	['the', '1978', 'Supreme']	[48, 49, 50]
5728284e3acd2414000df5d1	[]	[]
5728e5f43acd2414000e0171	[]	[]
5728e5f43acd2414000e0172	['the', 'criminalized']	[4, 5]
5728e5f43acd2414000e0173	[]	[]
5728e5f43acd2414000e0174	[]	[]
5a666b43846392001a1e1c0f	[]	[]
5a666b43846392001a1e1c10	[]	[]
5a666b43846392001a1e1c11	[]	[]
5a666b43846392001a1e1c12	[]	[]
5a666b43846392001a1e1c13	[]	[]
57282dfb4b864d1900164668	[]	[]
57282dfb4b864d1900164669	[]	[]
57282dfb4b864d190016466a	['GCSB', 'closed']	[103, 102]
57282dfb4b864d190016466b	[]	[]
57282dfb4b864d190016466c	[]	[]
5728e715ff5b5019007da914	[]	[]
5728e715ff5b5019007da916	[]	[]
5728e715ff5b5019007da917	[]	[]
5728e715ff5b5019007da918	[]	[]
5a6681d1f038b7001ab0bf00	[]	[]
5a6681d1f038b7001ab0bf01	[]	[]
5a6681d1f038b7001ab0bf02	[]	[]
5a6681d1f038b7001ab0bf03	[]	[]
5a6681d1f038b7001ab0bf04	[]	[]
5728e8212ca10214002daa6c	[]	[]
5728e8212ca10214002daa6d	[]	[]
5728e8212ca10214002daa6e	[]	[]
5728e8212ca10214002daa6f	[]	[]
5728e8212ca10214002daa70	[]	[]
5a6683d5f038b7001ab0bf1e	[]	[]
5a6683d5f038b7001ab0bf1f	[]	[]
5a6683d5f038b7001ab0bf20	[]	[]
5a6683d5f038b7001ab0bf21	[]	[]
5a6683d5f038b7001ab0bf22	[]	[]
5728eb1a3acd2414000e01c5	[]	[]
5728eb1a3acd2414000e01c6	[]	[]
5728eb1a3acd2414000e01c7	[]	[]
5728eb1a3acd2414000e01c8	[]	[]
5728eb1a3acd2414000e01c9	[]	[]
5a668632f038b7001ab0bf44	[]	[]
5a668632f038b7001ab0bf45	[]	[]
5a668632f038b7001ab0bf46	[]	[]
5a668632f038b7001ab0bf47	[]	[]
5a668632f038b7001ab0bf48	[]	[]
5728ebcb3acd2414000e01d9	['is', 'whether', 'or', 'not', 'to', 'plead']	[7, 8, 9, 10, 11, 12]
5728ebcb3acd2414000e01da	['to', 'submit', 'the', 'punishment']	[35, 36, 37, 38]
5728ebcb3acd2414000e01db	[]	[]
5728ebcb3acd2414000e01dc	[]	[]
5728ebcb3acd2414000e01dd	[]	[]
5a66893ff038b7001ab0bf74	[]	[]
5a66893ff038b7001ab0bf75	[]	[]
5a66893ff038b7001ab0bf76	[]	[]
5a66893ff038b7001ab0bf77	[]	[]
5a66893ff038b7001ab0bf78	[]	[]
5728ec6a4b864d19001650aa	['the', 'Camp']	[17, 18]
5728ec6a4b864d19001650ab	[]	[]
5728ec6a4b864d19001650ac	['faced']	[42]
5728ec6a4b864d19001650ad	[]	[]
5728ec6a4b864d19001650ae	[]	[]
5a668b33f038b7001ab0bf90	[]	[]
5a668b33f038b7001ab0bf91	[]	[]
5a668b33f038b7001ab0bf92	[]	[]
5a668b33f038b7001ab0bf93	[]	[]
5a668b33f038b7001ab0bf94	[]	[]
5728ed94ff5b5019007da97c	[]	[]
5728ed94ff5b5019007da97d	[]	[]
5728ed94ff5b5019007da97e	[]	[]
5728ed94ff5b5019007da97f	[]	[]
5a668d4ef038b7001ab0bfc0	[]	[]
5a668d4ef038b7001ab0bfc1	[]	[]
5a668d4ef038b7001ab0bfc2	[]	[]
5a668d4ef038b7001ab0bfc3	[]	[]
5a668d4ef038b7001ab0bfc4	[]	[]
5728eef92ca10214002daab0	[]	[]
5728eef92ca10214002daab1	[]	[]
5728eef92ca10214002daab2	[]	[]
5728eef92ca10214002daab3	[]	[]
5728eef92ca10214002daab4	[]	[]
5a668ef8f038b7001ab0bfdc	[]	[]
5a668ef8f038b7001ab0bfdd	[]	[]
5a668ef8f038b7001ab0bfde	[]	[]
5a668ef8f038b7001ab0bfdf	[]	[]
5a668ef8f038b7001ab0bfe0	['plead', 'guilty']	[30, 31]
5728f50baf94a219006a9e55	[]	[]
5728f50baf94a219006a9e56	[]	[]
5728f50baf94a219006a9e57	[]	[]
5728f50baf94a219006a9e58	[]	[]
5728f50baf94a219006a9e59	[]	[]
5a66938ff038b7001ab0bff8	[]	[]
5a66938ff038b7001ab0bff9	[]	[]
5a66938ff038b7001ab0bffa	['from', '40', 'to', '60']	[87, 88, 89, 90]
5a66938ff038b7001ab0bffb	[]	[]
5a66938ff038b7001ab0bffc	[]	[]
5728facd4b864d1900165170	[]	[]
5728facd4b864d1900165171	[]	[]
5728facd4b864d1900165172	[]	[]
5728facd4b864d1900165173	[]	[]
5728facd4b864d1900165174	[]	[]
5a66978af038b7001ab0c028	[]	[]
5a66978af038b7001ab0c029	[]	[]
5a66978af038b7001ab0c02a	[]	[]
5a66978af038b7001ab0c02b	[]	[]
5a66978af038b7001ab0c02c	[]	[]
5728fb6a1d04691400778ef5	[]	[]
5728fb6a1d04691400778ef6	[]	[]
5728fb6a1d04691400778ef7	[]	[]
5728fb6a1d04691400778ef8	[]	[]
5728fb6a1d04691400778ef9	[]	[]
5a669ee5f038b7001ab0c068	[]	[]
5a669ee5f038b7001ab0c069	[]	[]
5a669ee5f038b7001ab0c06a	[]	[]
5a669ee5f038b7001ab0c06b	[]	[]
5a669ee5f038b7001ab0c06c	[]	[]
5728fc9e1d04691400778f11	[]	[]
5728fc9e1d04691400778f12	[]	[]
5728fc9e1d04691400778f13	[]	[]
5728fc9e1d04691400778f14	[]	[]
5728fc9e1d04691400778f15	[]	[]
5a66a156f038b7001ab0c072	[]	[]
5a66a156f038b7001ab0c073	[]	[]
5a66a156f038b7001ab0c074	[]	[]
5a66a156f038b7001ab0c075	[]	[]
5a66a156f038b7001ab0c076	[]	[]
5728fd3c3f37b31900477f2b	[]	[]
5728fd3c3f37b31900477f2d	[]	[]
5728fd3c3f37b31900477f2e	[]	[]
5728fd3c3f37b31900477f2f	[]	[]
5a66a55af038b7001ab0c07c	[]	[]
5a66a55af038b7001ab0c07d	[]	[]
5a66a55af038b7001ab0c07e	[]	[]
5a66a55af038b7001ab0c07f	[]	[]
5a66a55af038b7001ab0c080	[]	[]
57273a465951b619008f86ff	['TEXT']	[0]
57273a465951b619008f8700	[]	[]
57273a465951b619008f8701	[]	[]
57273a465951b619008f8702	[]	[]
57273a465951b619008f8703	['known']	[40]
5a234eef82b03a001a4aa76a	[]	[]
5a234eef82b03a001a4aa76b	[]	[]
5a234eef82b03a001a4aa76c	[]	[]
5a234eef82b03a001a4aa76d	[]	[]
5a25a709ef59cd001a623c0e	[]	[]
5a25a709ef59cd001a623c0f	['comprises', 'to', 'nine']	[47, 49, 50]
5a25a709ef59cd001a623c10	[]	[]
5a25a709ef59cd001a623c11	[]	[]
5a25a709ef59cd001a623c12	[]	[]
57273cca708984140094db33	[]	[]
57273cca708984140094db34	[]	[]
57273cca708984140094db35	['effective']	[42]
57273cca708984140094db36	['as', 'megaprojects']	[111, 112]
57273cca708984140094db37	[]	[]
5a2350d582b03a001a4aa773	[]	[]
5a2350d582b03a001a4aa774	[]	[]
5a2350d582b03a001a4aa775	[]	[]
5a2350d582b03a001a4aa776	[]	[]
5a25a8e9ef59cd001a623c20	[]	[]
5a25a8e9ef59cd001a623c21	[]	[]
5a25a8e9ef59cd001a623c22	[]	[]
5a25a8e9ef59cd001a623c23	[]	[]
5a25a8e9ef59cd001a623c24	[]	[]
57273d8bf1498d1400e8f4fe	[':', 'buildings', ',', 'infrastructure', 'and']	[10, 11, 12, 13, 14]
57273d8bf1498d1400e8f4ff	['into', 'residential', 'and', '-']	[23, 24, 25, 27]
57273d8bf1498d1400e8f500	['called', 'heavy', '/']	[38, 39, 40]
57273d8bf1498d1400e8f501	[]	[]
57273d8bf1498d1400e8f502	[]	[]
5a2352f782b03a001a4aa77b	[]	[]
5a2352f782b03a001a4aa77c	[]	[]
5a2352f782b03a001a4aa77d	[]	[]
5a2352f782b03a001a4aa77e	[]	[]
5a25ab1bef59cd001a623c32	[]	[]
5a25ab1bef59cd001a623c33	[]	[]
5a25ab1bef59cd001a623c34	[]	[]
5a25ab1bef59cd001a623c35	[]	[]
5a25ab1bef59cd001a623c36	[]	[]
57273e50dd62a815002e9a02	[]	[]
57273e50dd62a815002e9a03	[',']	[19]
57273e50dd62a815002e9a04	['In']	[78]
57273e50dd62a815002e9a05	[]	[]
5a23548782b03a001a4aa783	[]	[]
5a23548782b03a001a4aa784	[]	[]
5a23548782b03a001a4aa785	['global']	[58]
5a23548782b03a001a4aa786	[]	[]
5a23548782b03a001a4aa787	[]	[]
5a25ade0ef59cd001a623c44	[]	[]
5a25ade0ef59cd001a623c45	[]	[]
5a25ade0ef59cd001a623c46	[]	[]
5a25ade0ef59cd001a623c47	[]	[]
5a25ade0ef59cd001a623c48	['In']	[78]
57273f27dd62a815002e9a0a	[':', 'building', 'construction', ',', 'heavy', 'and', 'civil', 'engineering', 'specialty', 'trade']	[43, 44, 45, 46, 47, 48, 49, 50, 51, 52]
57273f27dd62a815002e9a0b	['for', 'construction', 'service']	[62, 63, 64]
57273f27dd62a815002e9a0c	['The', 'Standard', 'Industrial']	[1, 2, 3]
57273f27dd62a815002e9a0d	[]	[]
5a23565482b03a001a4aa78d	[':', 'building', 'construction', ',', 'heavy', 'and', 'civil', 'engineering', 'specialty', 'trade']	[43, 44, 45, 46, 47, 48, 49, 50, 51, 52]
5a23565482b03a001a4aa78e	['The', 'Standard']	[1, 2]
5a23565482b03a001a4aa78f	[]	[]
5a23565482b03a001a4aa790	[]	[]
5a25b230ef59cd001a623c4e	[]	[]
5a25b230ef59cd001a623c4f	[]	[]
5a25b230ef59cd001a623c50	[]	[]
5a25b230ef59cd001a623c51	[]	[]
5a25b230ef59cd001a623c52	[]	[]
57274046dd62a815002e9a12	['TEXT', 'Building']	[0, 1]
57274046dd62a815002e9a13	['are', 'small']	[23, 24]
57274046dd62a815002e9a14	[',', 'the', 'owner', 'of']	[41, 42, 43, 44]
57274046dd62a815002e9a15	[]	[]
57274046dd62a815002e9a16	['and', 'maintain', 'careful']	[118, 119, 120]
5a2358cc82b03a001a4aa795	['of', 'building', 'construction']	[19, 20, 21]
5a2358cc82b03a001a4aa796	[]	[]
5a2358cc82b03a001a4aa797	[]	[]
5a2358cc82b03a001a4aa798	[]	[]
5a25b668ef59cd001a623c76	['as', 'design', ',', 'financial', 'estimating', 'and', 'legal']	[72, 73, 74, 75, 76, 77, 78]
5a25b668ef59cd001a623c77	[]	[]
5a25b668ef59cd001a623c78	[]	[]
5a25b668ef59cd001a623c79	[]	[]
5a25b668ef59cd001a623c7a	[]	[]
572742bd5951b619008f8785	['to', 'local', 'building', 'authority']	[11, 12, 13, 14]
572742bd5951b619008f8786	[]	[]
572742bd5951b619008f8787	[]	[]
572742bd5951b619008f8788	[]	[]
5a25bb0bef59cd001a623cb2	[]	[]
5a25bb0bef59cd001a623cb3	[]	[]
5a25bb0bef59cd001a623cb4	[]	[]
5a25bb0bef59cd001a623cb5	[]	[]
5a25bb0bef59cd001a623cb6	[]	[]
572744aff1498d1400e8f588	['in', '3D', 'printing']	[14, 15, 16]
572744aff1498d1400e8f589	['around', '20']	[53, 54]
572744aff1498d1400e8f58a	[]	[]
572744aff1498d1400e8f58b	['printing', '2', 'metres', '(', 'ft']	[86, 87, 88, 89, 91]
5a25bd5cef59cd001a623cc4	[]	[]
5a25bd5cef59cd001a623cc5	[]	[]
5a25bd5cef59cd001a623cc6	[]	[]
5a25bd5cef59cd001a623cc7	[]	[]
5a25bd5cef59cd001a623cc8	[]	[]
572745c6708984140094db99	[]	[]
572745c6708984140094db9a	['to', 'plan', 'the', 'physical']	[24, 25, 26, 27]
572745c6708984140094db9b	['the', 'property']	[101, 102]
572745c6708984140094db9c	['a', 'quantity']	[160, 161]
572745c6708984140094db9d	[]	[]
5a25c087ef59cd001a623cce	[]	[]
5a25c087ef59cd001a623ccf	[]	[]
5a25c087ef59cd001a623cd1	['a', 'quantity']	[160, 161]
5a25c087ef59cd001a623cd2	[]	[]
57274e0d708984140094dbe5	['of', 'previously', 'separated', 'specialties']	[9, 10, 11, 12]
57274e0d708984140094dbe6	['be', 'entirely', 'separate']	[42, 43, 44]
57274e0d708984140094dbe7	['"[\'""', 'one', '-', 'stop\']"']	[101, 102, 103, 104]
57274e0d708984140094dbe8	['"[\'a', '""', 'design', 'build\']"']	[121, 122, 123, 124]
5a25c41def59cd001a623cd8	[]	[]
5a25c41def59cd001a623cd9	[]	[]
5a25c41def59cd001a623cda	['"[\'""', 'stop\']"']	[101, 104]
5a25c41def59cd001a623cdb	[]	[]
5a25c41def59cd001a623cdc	[]	[]
57274e975951b619008f87f9	['including', 'design', '-', 'build', ',', 'partnering', 'and', 'construction']	[12, 13, 14, 15, 16, 17, 18, 19]
57274e975951b619008f87fa	['of', ',', 'interior', 'designers', 'engineers', 'and']	[37, 39, 40, 41, 42, 43]
57274e975951b619008f87fb	['on', 'establishing']	[72, 73]
5a25d23bef59cd001a623ce2	[]	[]
5a25d23bef59cd001a623ce3	[]	[]
5a25d23bef59cd001a623ce4	[]	[]
5a25d23bef59cd001a623ce5	[]	[]
5a25d23bef59cd001a623ce6	[]	[]
57274f67708984140094dbf5	['from', 'preventable', 'financial']	[5, 6, 7]
57274f67708984140094dbf6	['when', 'builders', 'ask', 'for', 'too', 'little', 'money', 'to', 'complete', 'the']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]
57274f67708984140094dbf7	['when', 'the', 'present', 'amount', 'of', 'funding', 'cannot', 'cover', 'current', 'costs', 'for']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]
57274f67708984140094dbf8	['.', 'Fraud']	[68, 69]
5a25d529ef59cd001a623cec	[]	[]
5a25d529ef59cd001a623ced	[]	[]
5a25d529ef59cd001a623cee	[]	[]
5a25d529ef59cd001a623cef	[]	[]
5a25d529ef59cd001a623cf0	[]	[]
5727502f708984140094dc07	['TEXT', 'Mortgage', 'bankers', ',', 'accountants', 'and']	[0, 1, 2, 3, 4, 5]
5727502f708984140094dc08	['the']	[30]
5727502f708984140094dc09	['Accountants']	[63]
5727502f708984140094dc0a	['.', 'Cost', 'engineers', 'and', 'estimators']	[85, 86, 87, 88, 89]
5727502f708984140094dc0b	['contractor', 'identified', 'change', 'orders', 'or', 'project', 'changes', 'that', 'increased']	[113, 114, 115, 116, 117, 118, 119, 120, 121]
5a25d89aef59cd001a623cf6	[]	[]
5a25d89aef59cd001a623cf7	['of', 'funding', 'for', 'a', 'building']	[56, 57, 58, 59, 60]
